Id,Lot Frontage,BsmtFin SF 1,Total Bsmt SF,1st Flr SF,Gr Liv Area,Garage Area,SalePrice,Exterior 1st_VinylSd,Lot Config_CulDSac
2237,50.0,548.0,859.0,942,1828,473.6717073170732,150909,0,0
2585,66.0,658.0,1008.0,1008,1008,280.0,139500,0,0
2193,60.0,682.0,864.0,864,864,528.0,79275,0,0
2262,64.0,428.0,1476.0,1484,1484,472.0,265900,1,0
1528,52.0,384.0,768.0,790,790,160.0,91000,0,0
370,85.0,400.0,1122.0,946,1934,567.0,185000,0,0
2629,70.0,179.0,1150.0,1150,1150,300.0,141000,0,0
1703,134.0,0.0,1582.0,1582,2152,728.0,260116,1,0
793,50.0,344.0,672.0,672,672,234.0,113000,0,0
1429,69.05520046484602,770.0,1401.0,1511,1511,811.0,225000,1,0
648,80.0,700.0,793.0,793,793,240.0,113000,0,0
279,65.0,528.0,1008.0,1096,1096,352.0,125200,0,0
1705,82.0,778.0,918.0,958,2100,786.0,319500,1,0
1257,60.0,580.0,913.0,1048,1558,288.0,140000,0,0
2894,69.05520046484602,909.0,1632.0,1650,1650,518.0,250764,0,0
1062,74.0,40.0,948.0,948,2088,656.0,250000,1,0
1729,65.0,0.0,768.0,768,1536,400.0,176000,1,0
1925,80.0,668.0,1331.0,1721,1721,464.0,174850,0,0
415,24.0,320.0,804.0,804,1548,440.0,147000,0,0
78,55.0,0.0,918.0,918,918,264.0,99500,0,0
428,95.0,986.0,1365.0,1365,2690,864.0,398800,1,0
1756,62.0,0.0,953.0,953,1647,460.0,175000,1,0
1280,60.0,0.0,825.0,825,825,350.0,109500,0,0
1928,69.05520046484602,1237.0,1657.0,1657,1657,484.0,163500,0,0
2671,69.05520046484602,266.0,788.0,788,788,0.0,100000,0,0
2501,105.0,1118.0,1334.0,1520,2826,888.0,334000,0,0
225,65.0,775.0,864.0,864,864,280.0,137250,0,0
2317,134.0,57.0,1392.0,1392,2462,576.0,320000,1,0
160,69.05520046484602,72.0,1063.0,1287,1287,576.0,162000,0,0
100,69.05520046484602,578.0,1470.0,1478,1478,484.0,222000,0,0
482,69.05520046484602,494.0,698.0,698,1342,393.0,178000,1,0
177,60.0,510.0,788.0,804,804,240.0,119000,0,0
1971,69.0,540.0,864.0,876,1812,264.0,169500,1,0
484,69.05520046484602,300.0,952.0,980,2256,554.0,236000,1,0
1561,44.0,1476.0,1596.0,1648,1648,525.0,294464,0,0
992,85.0,500.0,952.0,1092,2112,576.0,206900,0,0
73,76.0,656.0,956.0,956,2084,618.0,233000,1,0
2646,56.0,143.0,1032.0,1032,1032,280.0,108000,0,0
994,65.0,476.0,680.0,680,1470,420.0,165000,1,0
2138,45.0,539.0,1040.0,1040,1040,748.0,134900,0,1
2013,51.0,0.0,884.0,884,884,240.0,113000,0,0
2126,70.0,549.0,1097.0,1097,1097,242.0,147900,1,0
898,56.0,0.0,864.0,864,864,0.0,99900,0,0
1048,24.0,286.0,855.0,855,1456,460.0,143000,0,0
2676,52.0,0.0,816.0,816,1176,528.0,114500,0,0
2498,69.05520046484602,659.0,912.0,941,941,288.0,129200,1,0
1560,64.0,1480.0,1600.0,1652,1652,482.0,392500,0,0
296,66.0,275.0,1152.0,1188,2340,252.0,266500,0,0
354,57.0,189.0,384.0,751,1382,396.0,177500,1,0
970,75.0,532.0,1008.0,1008,1008,384.0,139500,0,0
884,85.0,0.0,608.0,608,1396,440.0,170000,1,0
1894,80.0,414.0,845.0,845,2154,539.0,224500,0,0
450,96.0,0.0,1082.0,1105,2400,730.0,290000,1,0
2031,69.05520046484602,224.0,1040.0,1226,1818,240.0,169500,0,0
949,43.0,0.0,1710.0,1710,1710,550.0,240000,1,1
1907,80.0,368.0,1078.0,1150,1150,288.0,144000,0,0
1906,100.0,442.0,816.0,1127,1977,540.0,165000,1,0
549,50.0,0.0,1332.0,1332,1332,542.0,145000,0,0
243,69.05520046484602,0.0,1250.0,1298,1298,504.0,114000,0,1
1697,110.0,0.0,1935.0,1973,1973,895.0,395000,1,0
2365,24.0,0.0,525.0,525,1092,440.0,105500,0,0
310,85.0,615.0,1049.0,1036,1916,741.0,254900,1,0
1961,60.0,432.0,864.0,1238,1238,357.0,102000,0,0
849,79.0,666.0,944.0,944,1840,622.0,230000,1,0
2018,51.0,0.0,939.0,939,1513,180.0,137500,0,0
1328,55.0,406.0,1008.0,1143,1143,288.0,138000,0,0
801,66.0,70.0,520.0,1338,1338,576.0,156500,0,0
400,70.0,191.0,864.0,864,864,463.0,124500,0,0
1650,92.0,0.0,808.0,1161,1969,534.0,190000,0,0
1084,43.0,0.0,1266.0,1266,1266,388.0,159895,1,0
1522,51.0,0.0,612.0,990,2601,621.0,189000,0,0
2496,69.05520046484602,644.0,912.0,912,912,0.0,124000,0,0
220,69.05520046484602,1302.0,1392.0,1392,1392,528.0,121500,0,0
1254,76.0,0.0,1824.0,1824,1824,484.0,146000,0,0
1443,75.0,663.0,928.0,928,1823,626.0,235000,1,0
2885,44.0,1564.0,1594.0,1646,1646,525.0,300000,0,0
2920,21.0,0.0,546.0,546,1092,0.0,90500,0,0
1197,74.0,231.0,1728.0,1728,1728,576.0,142600,0,0
848,67.0,788.0,1573.0,1573,1573,544.0,227000,1,0
926,69.05520046484602,246.0,920.0,1240,2480,400.0,205000,0,0
2158,73.0,915.0,1341.0,1341,1341,482.0,246900,1,1
1555,60.0,0.0,173.0,825,1361,185.0,89000,0,0
278,89.0,0.0,744.0,792,1120,480.0,64000,1,0
2522,40.0,652.0,1226.0,1226,1226,484.0,170000,0,0
434,107.0,0.0,1734.0,1734,2822,1020.0,582933,1,0
2683,50.0,397.0,1103.0,1103,1103,440.0,110500,0,0
2173,80.0,0.0,1179.0,1179,1179,622.0,110000,0,0
894,50.0,0.0,698.0,698,698,0.0,118000,1,0
1066,85.0,866.0,998.0,1006,2046,871.0,284000,1,0
1261,70.0,319.0,858.0,858,1716,490.0,171000,0,0
537,96.0,0.0,835.0,871,1812,478.0,193000,1,0
2301,69.05520046484602,1090.0,1090.0,1178,1178,502.0,135000,0,0
2854,54.0,0.0,818.0,818,1636,288.0,167000,0,0
2649,60.0,0.0,576.0,864,864,528.0,105000,0,0
2776,78.0,1162.0,1588.0,1588,1588,472.0,214000,1,0
2403,69.05520046484602,994.0,1420.0,1426,1914,746.0,279000,1,0
2355,81.0,548.0,675.0,1109,1875,485.0,184500,0,0
1983,50.0,331.0,649.0,679,1183,308.0,120000,0,0
547,70.0,52.0,816.0,833,1730,528.0,171500,0,0
1842,35.0,0.0,625.0,625,1250,528.0,164700,0,0
2748,88.0,549.0,868.0,1313,2559,506.0,209000,0,0
2425,69.05520046484602,1059.0,1365.0,1548,1548,388.0,225000,1,0
2837,58.0,0.0,658.0,658,1184,0.0,81000,0,0
2456,49.0,1562.0,1670.0,1670,1670,928.0,336820,1,1
2114,69.05520046484602,1065.0,1157.0,1180,2062,454.0,277000,0,0
1890,70.0,0.0,894.0,894,894,312.0,117600,0,0
621,80.0,120.0,856.0,1112,1668,271.0,140000,1,0
1427,91.0,1153.0,1751.0,1766,1766,874.0,395039,1,0
1728,59.0,0.0,768.0,768,1496,572.0,181755,1,0
2472,91.0,0.0,1400.0,1400,1400,612.0,186800,1,0
610,69.05520046484602,388.0,744.0,825,2140,549.0,177500,0,0
1950,60.0,0.0,656.0,968,968,216.0,64500,0,0
94,25.0,1298.0,1488.0,1488,1488,506.0,260000,0,1
1745,53.0,0.0,1266.0,1266,1266,388.0,185485,1,0
744,51.0,209.0,715.0,875,875,180.0,105000,0,0
1859,80.0,0.0,528.0,1094,1855,512.0,187000,0,0
2343,91.0,213.0,1208.0,1621,1621,440.0,202500,0,0
1713,70.0,1178.0,1614.0,1614,1614,878.0,245700,1,0
1816,50.0,0.0,630.0,630,1266,283.0,128000,0,0
2390,80.0,0.0,1030.0,1038,2098,878.0,275500,1,0
364,69.05520046484602,694.0,978.0,1005,1983,490.0,225000,1,1
684,80.0,433.0,528.0,1183,1183,288.0,138000,0,0
32,21.0,0.0,525.0,525,1092,264.0,88000,0,0
1698,105.0,0.0,2153.0,2069,2643,694.0,380000,1,0
1129,85.0,0.0,1660.0,1660,1660,660.0,256000,1,0
165,60.0,234.0,900.0,900,900,576.0,134800,0,0
935,24.0,0.0,561.0,561,1229,462.0,121000,0,0
1802,84.0,0.0,874.0,874,1761,578.0,227875,1,0
250,64.0,0.0,1694.0,1694,1694,776.0,245350,1,0
2668,33.0,0.0,624.0,624,1248,0.0,93500,0,0
236,85.0,108.0,458.0,835,835,366.0,83000,0,0
2117,69.05520046484602,985.0,1580.0,1079,1953,501.0,240000,0,0
2029,40.0,0.0,592.0,933,1173,240.0,113000,0,0
636,66.0,585.0,1215.0,1215,1215,297.0,155000,0,0
1155,65.0,832.0,912.0,912,912,288.0,142000,0,0
739,50.0,0.0,884.0,904,904,180.0,119000,0,0
1608,75.0,660.0,983.0,983,1750,423.0,160000,1,0
1087,62.0,759.0,839.0,864,1593,398.0,193000,1,0
1774,88.0,335.0,1105.0,1105,2202,517.0,263000,1,0
2816,65.0,24.0,1310.0,1310,1310,400.0,164990,1,0
2194,60.0,732.0,948.0,948,948,280.0,119000,0,0
523,75.0,24.0,1372.0,1448,1448,692.0,238500,1,0
2767,62.0,655.0,1533.0,1533,1533,576.0,280000,0,0
1837,32.0,60.0,1511.0,1565,1565,476.0,193800,1,0
2284,44.0,840.0,1040.0,1060,1060,572.0,129900,0,0
1434,57.0,686.0,990.0,990,990,672.0,145000,1,0
2794,69.05520046484602,0.0,1753.0,1787,1787,748.0,275000,1,1
2625,60.0,0.0,0.0,1040,1040,400.0,81400,0,0
794,62.0,173.0,1089.0,1089,1089,252.0,125000,0,0
708,62.0,0.0,861.0,861,861,288.0,80000,0,0
286,67.0,133.0,1107.0,1296,1296,260.0,104000,0,0
62,59.0,919.0,1720.0,1720,1720,527.0,260400,1,0
1647,78.0,321.0,725.0,725,1479,484.0,176000,0,0
2054,69.05520046484602,249.0,1040.0,1040,1040,264.0,123000,0,0
1102,69.05520046484602,0.0,1519.0,1533,2172,687.0,291000,1,0
654,50.0,680.0,972.0,972,972,240.0,132000,1,0
1089,51.0,0.0,728.0,728,1456,400.0,176000,1,0
604,69.05520046484602,625.0,1048.0,1728,1728,576.0,177625,0,0
2838,60.0,392.0,784.0,949,1221,392.0,104900,0,0
2777,68.0,500.0,842.0,856,1749,515.0,196000,1,0
1723,48.0,848.0,1577.0,1577,1577,564.0,280000,0,0
349,69.05520046484602,0.0,384.0,804,1474,400.0,168500,0,0
2313,69.05520046484602,0.0,781.0,781,1671,423.0,170000,0,0
2279,200.0,0.0,0.0,2034,2034,1041.0,130000,0,0
1346,52.0,300.0,989.0,1245,2009,400.0,150000,0,0
2770,95.0,0.0,1100.0,1100,1100,462.0,145000,1,0
2923,63.0,1606.0,1728.0,1728,1728,560.0,188000,0,0
1619,57.0,0.0,916.0,916,1600,460.0,169000,1,0
2178,74.0,0.0,1125.0,1125,1125,430.0,155000,1,0
1160,59.0,16.0,1391.0,1391,1391,530.0,196000,0,0
1755,69.05520046484602,574.0,854.0,864,1995,435.0,219500,1,0
2412,65.0,0.0,728.0,728,1456,390.0,170440,1,0
889,75.0,535.0,690.0,698,1426,440.0,159500,0,0
2181,128.0,4010.0,5095.0,5095,5095,1154.0,183850,0,0
1186,80.0,0.0,1304.0,1682,1682,530.0,174000,0,0
1613,85.0,778.0,1277.0,1277,1277,526.0,167000,0,0
411,24.0,566.0,855.0,855,1456,440.0,148500,0,0
810,64.0,0.0,0.0,1114,2228,720.0,147983,0,0
548,75.0,0.0,626.0,626,1217,288.0,120000,0,0
2179,60.0,980.0,1090.0,1090,1090,450.0,157000,1,0
2746,50.0,0.0,810.0,1002,1456,280.0,91500,0,0
1486,67.0,0.0,796.0,796,796,0.0,85000,0,0
2168,70.0,698.0,1214.0,1214,1214,461.0,140000,0,0
2061,66.0,763.0,955.0,955,955,386.0,127000,0,0
1131,64.0,503.0,864.0,864,1728,673.0,207500,1,0
2738,60.0,425.0,1836.0,1836,3672,836.0,415000,0,0
929,90.0,65.0,1561.0,1561,1561,463.0,193000,0,0
362,65.0,0.0,702.0,702,1481,343.0,174000,0,0
652,78.0,699.0,699.0,801,1527,410.0,152500,0,0
1466,72.0,0.0,798.0,798,1640,595.0,183000,1,1
2087,60.0,1080.0,1080.0,1080,1480,253.0,136500,0,0
1442,80.0,361.0,963.0,963,1792,564.0,231500,1,0
2744,57.0,210.0,980.0,1148,1148,308.0,123500,0,0
1511,59.0,0.0,816.0,872,1393,300.0,135500,0,0
2175,65.0,504.0,960.0,1044,1044,528.0,133500,0,0
1236,71.0,25.0,1144.0,1144,1144,336.0,124000,0,0
2448,78.0,956.0,1086.0,1086,1924,592.0,280000,1,1
60,108.0,0.0,1393.0,1422,2599,779.0,333168,1,0
346,69.05520046484602,850.0,1008.0,1008,2283,632.0,270000,1,0
678,60.0,621.0,795.0,765,1133,900.0,128500,0,0
2481,50.0,904.0,1398.0,1398,1398,542.0,172000,0,0
2729,72.0,535.0,782.0,810,810,576.0,130000,0,0
453,34.0,900.0,1306.0,1306,1306,624.0,196000,1,0
2234,50.0,116.0,720.0,803,803,360.0,87000,0,0
2007,55.0,910.0,910.0,910,1435,308.0,128250,0,0
20,85.0,790.0,1542.0,2073,2073,500.0,210000,0,0
2217,69.05520046484602,297.0,854.0,1096,1991,432.0,220000,0,0
232,60.0,442.0,1067.0,1067,1067,436.0,128000,1,0
1982,120.0,130.0,680.0,680,1174,576.0,135000,0,0
1570,74.0,1383.0,1680.0,1689,1689,432.0,228500,0,0
195,50.0,452.0,608.0,608,1132,240.0,134000,0,0
2307,85.0,773.0,1008.0,1024,1024,313.0,157500,1,0
504,69.05520046484602,624.0,1173.0,1215,2232,623.0,263550,0,0
1644,69.05520046484602,678.0,1440.0,1440,1440,467.0,182900,0,0
939,69.05520046484602,808.0,880.0,1680,1680,540.0,222000,0,0
1591,77.0,0.0,1092.0,1092,1092,0.0,146000,1,0
2001,90.0,338.0,1559.0,1559,1559,812.0,153500,1,0
2379,129.0,1447.0,1980.0,1980,1980,770.0,315000,1,0
1100,80.0,986.0,1470.0,1470,2630,696.0,315000,1,0
1118,73.0,0.0,1341.0,1341,1861,851.0,257000,1,0
1593,150.0,865.0,1200.0,1200,1200,850.0,173000,0,0
2338,69.05520046484602,0.0,0.0,1547,2320,672.0,169000,0,0
458,117.0,1557.0,2200.0,2200,2200,685.0,382500,1,0
1454,75.0,0.0,1777.0,1795,1795,534.0,230000,1,0
641,74.0,1213.0,1297.0,1297,1297,498.0,153000,0,0
644,79.0,428.0,608.0,1319,1319,270.0,123000,0,0
840,65.0,950.0,1463.0,1463,1463,539.0,207000,1,0
1307,87.0,0.0,1470.0,1675,3493,870.0,295000,0,0
1809,60.0,729.0,1094.0,1094,1094,576.0,149000,1,0
56,69.05520046484602,625.0,860.0,860,1960,440.0,216500,1,0
1905,50.0,150.0,808.0,808,808,308.0,112000,1,0
2060,69.05520046484602,114.0,943.0,943,943,528.0,134500,0,0
1085,53.0,0.0,1146.0,1246,1246,428.0,187687,0,0
305,60.0,0.0,698.0,698,1128,528.0,68400,0,0
671,62.0,745.0,951.0,951,951,480.0,143500,0,0
833,69.05520046484602,1518.0,1518.0,1644,1644,569.0,275000,0,0
2891,82.0,0.0,1907.0,1959,1959,766.0,171000,1,0
486,69.05520046484602,695.0,992.0,1022,2054,390.0,244000,1,0
334,50.0,469.0,864.0,874,874,352.0,130000,1,0
1804,100.0,0.0,1685.0,1685,1685,658.0,253000,1,0
2690,153.0,0.0,693.0,693,693,0.0,52500,0,0
299,35.0,747.0,982.0,1034,1034,598.0,185000,0,0
466,57.0,0.0,745.0,745,1490,392.0,167800,1,0
440,76.0,1088.0,1713.0,1713,1713,856.0,274900,1,0
378,69.05520046484602,1036.0,1372.0,1472,1472,588.0,187500,0,0
513,75.0,341.0,1113.0,1113,1971,689.0,253000,1,0
1597,21.0,501.0,526.0,526,988,297.0,105000,0,0
613,85.0,568.0,1208.0,1576,1576,368.0,174500,0,0
2798,69.05520046484602,0.0,1065.0,1065,2049,467.0,210900,1,0
239,50.0,192.0,756.0,1169,1531,209.0,127000,0,0
1080,59.0,720.0,1358.0,1358,1358,484.0,207000,1,0
375,69.05520046484602,0.0,832.0,1154,2050,529.0,154000,0,0
1638,52.0,1101.0,2660.0,2338,2338,1110.0,591587,1,1
2593,94.0,1018.0,2171.0,1392,2640,1008.0,180000,0,0
623,65.0,0.0,1584.0,1584,1584,792.0,124000,0,0
964,69.05520046484602,462.0,712.0,1375,2237,440.0,204000,0,1
917,52.0,0.0,861.0,877,1477,216.0,145000,0,0
122,88.0,1010.0,1510.0,1510,1510,517.0,178900,0,0
2443,82.0,1074.0,1396.0,1407,2392,870.0,348000,1,0
1354,60.0,0.0,810.0,1170,1716,672.0,162500,1,0
2058,70.0,748.0,768.0,868,868,576.0,119900,0,0
2326,63.0,0.0,935.0,955,1632,462.0,176500,1,0
1222,50.0,851.0,991.0,1077,1077,205.0,118000,0,0
1251,57.0,570.0,773.0,773,773,240.0,110000,1,0
65,58.0,0.0,1195.0,1195,1839,486.0,221000,1,1
498,69.05520046484602,781.0,1284.0,1310,2450,1069.0,340000,1,0
749,60.0,0.0,728.0,1136,2019,532.0,167500,0,0
1782,116.0,63.0,1623.0,1636,1636,865.0,255000,1,0
477,59.0,0.0,384.0,744,1374,400.0,170000,0,0
2826,35.0,547.0,547.0,1072,1072,525.0,145000,1,0
1601,21.0,495.0,630.0,630,630,0.0,81000,0,0
990,87.0,528.0,1184.0,1414,1414,601.0,176500,0,0
1791,75.0,1369.0,1686.0,1694,1694,636.0,307000,1,0
2131,68.0,0.0,845.0,845,1690,517.0,190550,1,0
371,94.0,692.0,845.0,1153,2353,484.0,260000,0,0
2377,24.0,120.0,1055.0,1055,1055,319.0,137500,0,0
1832,43.0,968.0,1044.0,1055,1055,542.0,147000,0,1
561,80.0,594.0,864.0,1144,1144,264.0,131400,0,0
1063,85.0,856.0,1148.0,1170,2332,756.0,316000,1,0
325,94.0,0.0,912.0,912,1824,0.0,139000,0,0
1577,73.0,0.0,352.0,712,1442,400.0,172500,1,0
2851,96.0,0.0,747.0,892,1784,180.0,138887,0,0
1410,120.0,626.0,1127.0,1236,2108,540.0,235000,0,0
691,60.0,0.0,894.0,894,894,308.0,109500,0,0
2691,60.0,0.0,596.0,834,1430,370.0,107000,0,0
2780,65.0,0.0,936.0,936,1776,474.0,192500,1,0
374,69.05520046484602,1246.0,1602.0,1602,1602,529.0,215000,0,0
1995,56.0,259.0,926.0,991,1650,468.0,144100,0,0
602,70.0,612.0,864.0,864,864,300.0,127500,0,0
1422,69.05520046484602,355.0,812.0,1101,2200,453.0,225000,1,1
1056,107.0,1400.0,1710.0,1710,1710,866.0,372402,1,0
1151,69.05520046484602,737.0,912.0,912,912,352.0,144000,0,0
1843,24.0,565.0,744.0,757,1501,440.0,176500,0,0
2595,50.0,617.0,617.0,865,1310,398.0,112000,0,0
1041,21.0,330.0,483.0,483,987,264.0,100000,0,0
980,21.0,273.0,546.0,546,1092,286.0,88000,0,0
1871,69.05520046484602,0.0,1680.0,1680,1680,528.0,136905,1,0
2363,60.0,20.0,864.0,874,874,576.0,97500,0,0
2880,69.0,0.0,0.0,729,729,0.0,51689,0,0
1217,80.0,0.0,1252.0,1252,1252,528.0,142000,0,0
1715,92.0,0.0,1298.0,1298,1828,876.0,250000,1,0
112,80.0,1137.0,1280.0,1280,2495,660.0,243500,0,0
454,34.0,881.0,1306.0,1306,1306,624.0,184500,1,0
2253,69.05520046484602,1239.0,1454.0,1478,1478,506.0,210000,0,1
560,69.05520046484602,624.0,912.0,912,912,300.0,129000,0,0
303,58.0,480.0,480.0,540,540,200.0,82000,0,0
1004,100.0,0.0,926.0,926,1604,470.0,181000,1,0
2167,64.0,0.0,768.0,768,1536,400.0,167000,1,0
2440,58.0,786.0,959.0,959,1671,472.0,173000,1,0
2810,70.0,0.0,784.0,784,1611,572.0,195800,1,0
2872,69.05520046484602,1110.0,1844.0,1844,1844,540.0,223000,0,0
1072,135.0,20.0,1367.0,1367,1367,484.0,192000,1,0
1654,80.0,315.0,539.0,1040,1725,550.0,197000,0,0
2394,82.0,0.0,1054.0,1054,2389,672.0,298236,1,0
2212,60.0,0.0,851.0,867,1718,264.0,238000,1,0
2628,75.0,0.0,1556.0,1556,1556,0.0,119000,0,0
2526,69.05520046484602,297.0,1568.0,2156,2156,508.0,262500,0,1
969,85.0,1640.0,1978.0,1978,1978,920.0,425000,0,0
306,66.0,0.0,859.0,859,1178,384.0,102776,0,0
25,69.05520046484602,734.0,1078.0,1078,1078,500.0,149900,1,1
311,74.0,679.0,1243.0,1285,1285,473.0,190000,0,0
300,35.0,76.0,1191.0,1191,1191,531.0,162500,0,0
2775,79.0,1200.0,1479.0,1494,1494,576.0,217000,1,0
2862,80.0,0.0,700.0,1180,1180,252.0,137500,0,0
525,84.0,682.0,900.0,909,1795,782.0,270000,1,0
2730,100.0,762.0,864.0,894,894,440.0,142500,0,0
1892,80.0,494.0,1042.0,1042,1042,440.0,161000,0,0
2288,21.0,384.0,546.0,546,1092,0.0,93900,0,0
2728,81.0,603.0,1304.0,1304,2287,667.0,225000,0,0
1065,110.0,1016.0,1572.0,1572,2668,726.0,412500,1,0
2842,45.0,0.0,864.0,964,1414,0.0,83000,0,0
2011,50.0,276.0,600.0,608,1232,217.0,128000,0,0
1140,65.0,362.0,754.0,754,1609,525.0,182000,1,0
1051,96.0,1336.0,1932.0,1932,1932,774.0,394617,1,0
1587,79.0,1011.0,1884.0,1728,1728,520.0,298751,1,0
785,69.05520046484602,262.0,861.0,861,861,539.0,82500,1,0
916,57.0,0.0,896.0,1172,1913,342.0,177000,0,0
639,80.0,155.0,1200.0,1200,1200,294.0,144000,0,0
10,60.0,0.0,994.0,1028,1804,442.0,189000,1,0
