Id,Lot Frontage,BsmtFin SF 1,Total Bsmt SF,1st Flr SF,1st Flr SF,Gr Liv Area,Garage Area,Mas Vnr Area,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Electrical,Kitchen Qual,Functional,Fireplace Qu,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Pool QC,Fence
1013,53.0,1337.0,1884.0,1884,1884,1884,670.0,296.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,9,5,5,3,5,3,4,6,1,5,5,5,8,4,3,3,3,3,0,0
2084,58.0,348.0,528.0,605,605,605,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,7,3,3,3,3,2,5,1,5,5,3,8,0,0,0,0,1,0,0
1184,103.0,1044.0,1426.0,1671,1671,1671,550.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,8,9,5,5,4,5,2,6,3,5,5,5,8,4,2,3,3,3,0,2
728,72.0,0.0,245.0,797,797,797,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,3,2,2,3,1,1,1,3,5,3,8,0,0,0,0,1,0,0
950,71.0,690.0,804.0,804,804,1961,560.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,5,3,3,5,3,1,5,1,5,5,4,8,3,3,3,3,3,0,0
2524,79.0,962.0,1153.0,1193,1193,1193,501.0,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,5,6,3,3,4,3,1,6,1,5,5,3,8,0,3,3,3,3,0,3
2513,69.05520046484602,641.0,673.0,673,673,1382,490.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,0,1,3,3,3,0,0
2028,60.0,168.0,714.0,1664,1664,2526,216.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,6,7,3,4,3,3,1,3,2,3,5,4,8,4,1,3,3,3,0,2
2309,69.05520046484602,1110.0,1705.0,1390,1390,1390,550.0,902.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,6,6,3,3,4,3,4,5,1,5,5,5,7,4,1,3,3,3,0,0
51,36.0,0.0,764.0,764,764,1626,474.0,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,3,7,5,4,3,4,3,1,1,1,5,5,4,8,0,2,3,3,3,0,0
699,57.0,421.0,690.0,868,868,1558,400.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,5,6,3,3,3,3,1,5,1,3,4,3,8,4,1,3,3,3,0,3
1881,69.05520046484602,0.0,978.0,1422,1422,1422,286.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,5,3,3,3,3,1,1,1,3,5,3,7,3,2,3,3,3,0,2
1345,52.0,0.0,1078.0,1128,1128,1573,360.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,7,3,3,3,3,1,1,1,3,5,3,8,4,1,3,3,2,0,0
166,87.0,0.0,1116.0,1116,1116,1116,440.0,261.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,6,3,3,3,3,1,1,1,3,5,3,8,0,1,3,3,3,0,0
781,69.05520046484602,0.0,0.0,660,660,660,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,3,2,2,3,3,0,0,0,0,0,2,5,2,6,0,0,0,0,1,0,0
379,80.0,832.0,1140.0,1707,1707,1707,479.0,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,3,6,5,3,3,3,3,1,5,1,4,5,3,8,3,3,3,3,3,0,0
2818,134.0,176.0,1466.0,1466,1466,1466,528.0,132.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,4,3,3,3,3,1,4,1,3,5,2,8,4,3,3,3,3,0,0
1168,69.05520046484602,1027.0,1614.0,1638,1638,1638,495.0,260.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,9,5,4,3,4,3,3,6,1,5,5,5,8,3,3,3,3,3,0,0
1396,69.05520046484602,988.0,988.0,1721,1721,1721,626.0,275.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,3,3,3,3,3,2,3,1,4,5,3,5,3,1,3,3,3,0,0
838,65.0,821.0,928.0,928,928,1764,470.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,5,3,3,4,3,1,6,1,5,5,4,8,0,2,3,3,3,0,3
1492,63.0,290.0,996.0,996,996,996,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,6,3,3,3,3,1,4,1,5,5,3,8,4,0,0,0,3,0,0
637,70.0,435.0,1202.0,1202,1202,1202,304.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,5,3,3,3,3,1,3,4,3,5,3,8,0,2,3,3,3,0,2
1826,69.05520046484602,827.0,988.0,988,988,988,572.0,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,5,5,3,3,3,3,1,3,1,3,5,3,8,0,1,3,3,3,0,0
173,56.0,0.0,1008.0,1028,1028,1028,360.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,5,6,3,3,3,3,1,1,1,4,4,3,8,4,1,3,3,3,0,0
715,50.0,312.0,720.0,720,720,1284,240.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,5,7,3,3,3,3,1,2,1,3,5,3,8,0,1,3,3,3,0,1
1183,69.05520046484602,410.0,994.0,1599,1599,2944,864.0,1050.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,9,3,4,4,4,3,1,6,1,3,5,4,8,4,2,3,3,3,0,0
2433,74.0,0.0,707.0,707,707,1414,403.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,5,4,3,5,4,3,1,1,5,5,4,8,4,3,3,3,3,0,0
2866,70.0,0.0,637.0,959,959,1609,579.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,7,3,3,3,3,1,1,1,5,5,4,8,4,1,3,3,3,0,2
2311,60.0,700.0,813.0,813,813,1525,400.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,5,3,3,3,3,1,6,1,5,5,3,8,3,3,3,3,3,0,0
1551,75.0,257.0,624.0,1092,1092,1656,288.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,5,2,3,4,3,2,3,1,5,5,3,5,1,1,3,3,3,0,3
1049,24.0,378.0,1055.0,1055,1055,1055,440.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,6,3,3,4,3,1,5,1,2,5,3,8,0,1,3,3,3,0,0
657,60.0,0.0,676.0,676,676,1352,720.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,5,7,3,4,3,3,1,1,1,5,5,4,8,0,1,3,3,3,0,0
414,24.0,389.0,855.0,855,855,1456,440.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,5,3,3,4,3,1,5,1,3,5,3,8,3,1,3,3,3,0,0
1181,32.0,1619.0,1719.0,1719,1719,1719,473.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,8,5,4,3,4,3,4,6,1,5,5,4,8,4,3,3,3,3,0,0
1514,67.0,468.0,864.0,864,864,864,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,6,3,3,3,3,1,3,1,3,4,3,8,0,0,0,0,3,0,0
1040,21.0,458.0,483.0,483,483,987,264.0,359.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,5,3,3,3,3,1,2,1,3,5,3,8,0,1,3,3,3,0,0
216,54.0,0.0,780.0,780,780,1020,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,3,5,8,3,4,3,3,1,1,1,4,5,3,8,0,0,0,0,1,0,0
1720,34.0,24.0,1554.0,1554,1554,1554,627.0,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,3,8,5,4,3,4,4,2,6,1,5,5,4,8,4,2,3,3,3,0,0
2331,60.0,0.0,1528.0,1528,1528,3390,758.0,662.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,10,5,5,3,5,3,4,1,1,5,5,5,8,5,3,3,3,3,0,0
204,60.0,0.0,780.0,780,780,1560,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,6,8,4,4,3,3,1,1,1,5,5,4,8,0,0,0,0,1,0,0
19,140.0,120.0,864.0,864,864,864,400.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,5,3,3,3,3,1,2,1,5,5,3,8,0,1,3,3,3,0,0
2438,69.05520046484602,732.0,982.0,1008,1008,1889,431.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,5,3,3,4,3,1,5,1,5,5,3,8,3,3,3,3,3,0,0
89,69.05520046484602,659.0,1040.0,1040,1040,1040,260.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,5,8,3,4,3,3,1,5,1,5,5,3,8,0,1,3,3,3,0,0
240,75.0,954.0,1172.0,1172,1172,1172,366.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,7,3,3,3,3,3,4,1,3,5,3,8,0,3,3,3,3,0,0
105,57.0,1032.0,1642.0,1418,1418,1418,852.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,8,5,4,3,5,1,1,6,1,5,5,4,8,4,2,3,3,3,0,0
2020,52.0,425.0,884.0,959,959,1367,560.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,6,3,3,3,2,1,2,1,3,4,3,8,4,1,3,3,3,0,0
888,64.0,0.0,0.0,495,495,1922,672.0,500.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,5,4,3,0,0,0,0,0,5,5,4,8,5,2,3,3,3,0,0
1019,78.0,588.0,1422.0,1422,1422,1422,576.0,210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,6,6,3,4,4,3,1,6,2,3,5,4,8,3,3,3,3,3,0,4
2132,69.05520046484602,841.0,985.0,985,985,1842,486.0,144.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,3,3,3,3,3,0,0
203,57.0,0.0,888.0,888,888,1962,572.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,4,5,3,2,3,3,1,1,1,5,5,3,8,3,1,3,3,3,0,4
420,69.05520046484602,644.0,864.0,1120,1120,1120,656.0,165.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,7,4,3,3,3,1,4,1,5,5,3,8,3,2,3,3,3,0,0
2333,85.0,240.0,1992.0,1992,1992,2868,716.0,208.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,9,5,4,3,5,3,3,6,1,5,5,5,8,4,3,3,3,3,0,0
632,70.0,189.0,1478.0,1478,1478,1478,442.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,3,3,3,3,3,1,5,3,4,5,3,8,4,2,3,3,3,0,0
2800,90.0,685.0,930.0,950,950,1995,610.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,5,4,4,4,4,3,6,1,5,5,4,8,3,2,3,3,3,0,0
1885,70.0,111.0,912.0,912,912,912,297.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,7,3,3,3,3,1,4,2,2,5,3,8,0,3,3,3,3,0,1
1734,88.0,918.0,1326.0,1326,1326,1326,388.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,5,3,3,4,3,3,6,1,5,5,4,8,0,3,3,3,3,0,0
2327,30.0,0.0,1191.0,1204,1204,1204,461.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,8,5,3,3,4,3,1,1,1,3,5,3,8,0,2,3,3,3,0,0
1282,80.0,674.0,780.0,798,798,1611,442.0,360.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,6,6,3,3,3,3,4,6,2,3,5,3,8,0,2,3,3,3,0,0
2688,60.0,789.0,960.0,960,960,960,576.0,160.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,5,3,3,3,3,3,5,1,3,5,3,8,0,1,3,3,3,0,0
2581,72.0,360.0,1070.0,1236,1236,1236,447.0,64.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,6,3,3,3,3,1,4,1,3,5,4,7,2,1,3,3,3,0,3
2067,69.05520046484602,0.0,816.0,1416,1416,1416,576.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,3,5,7,3,4,3,3,1,1,1,5,5,4,8,0,1,3,3,1,0,0
2115,69.05520046484602,608.0,929.0,946,946,1873,619.0,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,7,5,4,3,4,3,1,6,2,5,5,4,8,3,2,3,3,3,0,4
754,50.0,0.0,1040.0,1088,1088,2128,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,5,1,3,3,3,2,1,1,1,3,5,3,2,0,0,0,0,3,0,0
1079,36.0,573.0,764.0,764,764,1626,474.0,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,0,2,3,3,3,0,0
2615,73.0,708.0,816.0,816,816,816,308.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,7,3,3,3,3,1,6,1,3,4,3,8,0,1,3,3,3,0,0
329,36.0,129.0,536.0,536,536,1112,336.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,3,3,3,4,3,1,3,4,3,5,3,8,0,1,3,3,3,0,0
1320,69.05520046484602,0.0,572.0,572,572,1111,288.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,7,7,3,3,3,3,1,1,1,3,5,3,8,4,1,3,3,3,0,0
416,24.0,311.0,855.0,855,855,1441,440.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,6,3,3,3,3,1,5,1,3,5,3,8,3,1,3,3,3,0,0
284,60.0,348.0,672.0,672,672,924,280.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,4,3,2,4,3,1,4,1,2,4,2,8,0,1,3,3,3,0,3
1385,69.05520046484602,104.0,1060.0,1126,1126,1126,506.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,5,5,3,3,4,3,3,2,5,3,5,3,8,0,1,3,3,3,0,0
275,68.0,0.0,381.0,992,992,992,319.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,6,3,4,2,3,1,1,1,5,5,3,8,0,1,3,3,3,0,3
2024,60.0,0.0,768.0,752,752,1376,576.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,7,3,4,3,3,1,1,1,5,5,4,8,0,1,3,3,2,0,0
68,92.0,0.0,1218.0,1218,1218,1218,676.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,3,7,5,4,3,4,3,1,1,1,5,5,4,8,0,2,3,3,3,0,0
1910,79.0,386.0,728.0,888,888,1644,312.0,224.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,7,3,3,3,3,1,2,1,5,5,4,8,4,1,3,3,3,0,0
381,82.0,704.0,1271.0,1601,1601,1601,478.0,206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,7,5,3,3,4,3,1,5,1,3,5,3,8,3,2,3,3,3,0,0
1323,60.0,0.0,1313.0,1313,1313,2495,342.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,7,7,3,3,3,3,2,1,1,4,5,3,8,4,1,3,2,3,0,0
2432,69.05520046484602,457.0,783.0,807,807,1509,393.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,5,4,3,4,3,1,6,1,5,5,4,8,4,3,3,3,3,0,0
777,69.05520046484602,170.0,1092.0,1092,1092,1092,288.0,116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,3,5,5,3,3,3,3,1,2,4,3,5,3,8,1,1,3,3,3,0,0
1107,96.0,1173.0,1311.0,1325,1325,2418,983.0,651.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,3,7,5,4,3,4,3,4,6,1,5,5,4,8,3,2,3,3,3,0,0
30,21.0,156.0,483.0,483,483,987,264.0,504.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,5,3,3,3,3,1,3,1,3,5,3,8,0,1,3,3,3,0,0
282,80.0,0.0,1121.0,1121,1121,1121,440.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,5,3,3,4,3,1,1,1,5,5,3,8,0,2,3,3,3,0,0
188,90.0,600.0,912.0,1236,1236,1236,923.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,6,7,3,3,3,3,1,6,1,3,4,3,8,0,1,3,3,3,0,3
2356,78.0,788.0,1056.0,1074,1074,1074,495.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,3,5,6,3,3,4,3,1,5,1,5,5,3,8,0,2,3,3,3,0,3
1554,80.0,0.0,0.0,733,733,733,487.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,5,2,1,0,0,0,0,0,1,4,2,1,0,1,2,1,1,0,0
1464,65.0,550.0,884.0,884,884,1768,543.0,252.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,5,4,3,4,3,1,6,1,5,5,4,8,0,2,3,3,3,0,0
2469,62.0,0.0,1257.0,1266,1266,1266,453.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,3,7,5,4,3,4,3,1,1,1,5,5,4,8,3,1,3,3,3,0,0
1834,85.0,700.0,1683.0,2129,2129,2872,541.0,337.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,3,8,5,4,3,4,3,1,6,1,5,5,4,8,3,3,3,3,3,0,0
1779,49.0,929.0,1485.0,1464,1464,1464,754.0,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,8,5,4,3,4,3,4,6,1,5,5,4,8,0,1,3,3,3,0,0
2569,88.0,445.0,924.0,1216,1216,2157,487.0,309.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,6,3,3,3,3,1,3,1,5,5,4,8,4,3,3,3,3,0,4
2334,82.0,0.0,1234.0,1264,1264,2576,666.0,466.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,8,5,5,3,5,4,1,1,1,5,5,5,8,4,3,3,3,3,0,0
2330,59.0,1218.0,1398.0,1414,1414,2798,670.0,600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,9,5,4,5,5,3,4,6,1,5,5,5,8,4,3,3,3,3,0,0
2119,155.0,51.0,966.0,1743,1743,1743,529.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,8,6,4,3,4,4,4,2,6,5,5,4,8,2,3,3,3,3,0,0
988,69.05520046484602,1567.0,1567.0,1567,1567,1567,714.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,6,5,3,3,3,3,4,5,1,3,5,4,8,3,2,3,3,3,0,0
382,80.0,0.0,1090.0,1370,1370,1370,479.0,189.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,3,7,5,3,3,4,3,1,1,1,3,5,3,8,3,2,3,3,3,0,3
670,91.0,500.0,1248.0,1338,1338,2634,968.0,368.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,5,3,3,3,3,1,2,1,3,5,3,8,0,1,3,3,3,0,0
2760,78.0,1122.0,1570.0,1590,1590,1590,754.0,198.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,8,5,4,3,5,3,4,6,1,5,5,5,8,0,3,3,3,3,0,0
543,61.0,0.0,1450.0,1450,1450,1450,788.0,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,3,7,5,4,3,4,3,1,1,1,5,5,4,8,0,2,3,3,3,0,0
2835,72.0,0.0,832.0,846,846,1338,528.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,3,3,2,2,2,1,1,1,3,3,3,8,0,1,3,3,1,0,4
1735,65.0,0.0,728.0,728,728,1456,400.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,5,4,3,4,3,3,1,1,5,5,4,8,4,3,3,3,3,0,0
448,103.0,56.0,2392.0,2392,2392,2392,968.0,922.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,3,10,5,5,3,5,3,4,6,1,5,5,5,8,5,3,3,3,3,0,0
2287,69.05520046484602,503.0,530.0,530,530,992,297.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,5,3,3,4,3,3,6,1,3,5,3,8,0,3,3,3,3,0,0
524,85.0,765.0,1017.0,1026,1026,2007,812.0,160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,3,10,5,5,3,5,3,3,6,1,5,5,5,8,5,3,3,3,3,0,0
1767,83.0,0.0,1066.0,1108,1108,2385,600.0,275.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,3,7,5,4,3,4,3,1,1,1,5,5,4,8,3,3,3,3,3,0,0
2206,53.0,364.0,918.0,918,918,1646,240.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,5,3,4,3,3,1,3,1,4,5,3,8,4,1,3,3,3,0,3
1740,64.0,0.0,728.0,728,728,1456,400.0,16.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,7,5,4,3,4,3,1,1,1,5,5,4,8,0,3,3,3,3,0,0
