Id,Total Bsmt SF,1st Flr SF,Gr Liv Area,Garage Area,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Overall Qual,Exter Qual,Bsmt Qual,Kitchen Qual,Year Built,Full Bath,TotRms AbvGrd,Garage Cars,Grla_tbsf,ovl_ext,ovl_area
216,780.0,780,1020,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,3,3,1875,1,6,0.0,795600.0,15,5100
1720,1554.0,1554,1554,627.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,4,4,4,2006,2,6,2.0,2414916.0,32,12432
2331,1528.0,1528,3390,758.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,5,5,5,2006,3,10,3.0,5179920.0,50,33900
204,780.0,780,1560,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,4,3,4,1912,1,7,0.0,1216800.0,24,9360
19,864.0,864,864,400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,1951,1,4,2.0,746496.0,12,3456
2438,982.0,1008,1889,431.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,2000,2,9,2.0,1854998.0,18,11334
89,1040.0,1040,1040,260.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,3,3,1962,1,6,1.0,1081600.0,15,5200
240,1172.0,1172,1172,366.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1954,1,5,1.0,1373584.0,15,5860
105,1642.0,1418,1418,852.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,5,4,2010,1,6,3.0,2328356.0,32,11344
2020,884.0,959,1367,560.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1931,1,6,1.0,1208428.0,18,8202
888,0.0,495,1922,672.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,4,2003,3,7,2.0,0.0,28,13454
1019,1422.0,1422,1422,576.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,4,4,1981,2,7,2.0,2022084.0,18,8532
2132,985.0,985,1842,486.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2000,2,7,2.0,1814370.0,28,12894
203,888.0,888,1962,572.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,3,1915,1,9,2.0,1742256.0,12,7848
420,864.0,1120,1120,656.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,1966,1,5,2.0,967680.0,20,5600
2333,1992.0,1992,2868,716.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,4,5,5,2005,3,11,3.0,5713056.0,36,25812
632,1478.0,1478,1478,442.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1957,1,6,2.0,2184484.0,18,8868
2800,930.0,950,1995,610.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,1995,2,8,2.0,1855350.0,28,13965
1885,912.0,912,912,297.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1958,1,5,1.0,831744.0,15,4560
1734,1326.0,1326,1326,388.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,4,2005,2,6,2.0,1758276.0,18,7956
2327,1191.0,1204,1204,461.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,3,4,3,1987,2,5,2.0,1433964.0,24,9632
1282,780.0,798,1611,442.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1964,1,7,2.0,1256580.0,18,9666
2688,960.0,960,960,576.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,1970,1,6,2.0,921600.0,12,3840
2581,1070.0,1236,1236,447.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,4,1957,1,6,1.0,1322520.0,15,6180
2067,816.0,1416,1416,576.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,3,4,1918,2,7,2.0,1155456.0,15,7080
2115,929.0,946,1873,619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,4,4,4,1988,2,7,2.0,1740017.0,28,13111
754,1040.0,1088,2128,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,3,3,1922,2,11,0.0,2213120.0,15,10640
1079,764.0,764,1626,474.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,4,4,4,2003,2,6,2.0,1242264.0,28,11382
2615,816.0,816,816,308.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1957,1,5,1.0,665856.0,15,4080
329,536.0,536,1112,336.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,1976,1,4,1.0,596032.0,15,5560
1320,572.0,572,1111,288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,3,3,3,1926,1,5,1.0,635492.0,21,7777
416,855.0,855,1441,440.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1978,2,7,2.0,1232055.0,18,8646
284,672.0,672,924,280.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,2,1941,1,5,1.0,620928.0,12,3696
1385,1060.0,1126,1126,506.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,4,3,1984,1,5,2.0,1193560.0,15,5630
275,381.0,992,992,319.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,3,1954,1,6,1.0,377952.0,15,4960
2024,768.0,752,1376,576.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,4,1920,1,7,2.0,1056768.0,18,8256
68,1218.0,1218,1218,676.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,4,4,2009,2,4,2.0,1483524.0,28,8526
1910,728.0,888,1644,312.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,4,1942,1,7,1.0,1196832.0,15,8220
381,1271.0,1601,1601,478.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3,4,3,1978,2,7,2.0,2034871.0,21,11207
1323,1313.0,1313,2495,342.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,3,3,3,1890,2,10,2.0,3275935.0,21,17465
2432,783.0,807,1509,393.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,2002,2,7,2.0,1181547.0,24,9054
777,1092.0,1092,1092,288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,3,3,1962,1,6,1.0,1192464.0,15,5460
1107,1311.0,1325,2418,983.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,4,4,4,1993,2,9,3.0,3169998.0,28,16926
30,483.0,483,987,264.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1971,1,5,1.0,476721.0,18,5922
282,1121.0,1121,1121,440.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,2003,2,5,2.0,1256641.0,12,4484
188,912.0,1236,1236,923.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3,3,3,1957,1,6,2.0,1127232.0,18,7416
2356,1056.0,1074,1074,495.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,4,3,1975,1,6,2.0,1134144.0,15,5370
1554,0.0,733,733,487.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1952,1,4,2.0,0.0,2,733
1464,884.0,884,1768,543.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2003,2,8,2.0,1562912.0,28,12376
2469,1257.0,1266,1266,453.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,4,4,2005,2,6,2.0,1591362.0,28,8862
1834,1683.0,2129,2872,541.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,4,4,4,1992,2,9,2.0,4833576.0,32,22976
1779,1485.0,1464,1464,754.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,4,4,2007,2,6,3.0,2174040.0,32,11712
2569,924.0,1216,2157,487.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,4,1966,2,8,2.0,1993068.0,21,15099
2334,1234.0,1264,2576,666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,5,5,5,2006,2,10,3.0,3178784.0,40,20608
2330,1398.0,1414,2798,670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,4,5,5,2005,3,11,3.0,3911604.0,36,25182
2119,966.0,1743,1743,529.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,4,1976,0,5,2.0,1683738.0,32,13944
988,1567.0,1567,1567,714.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,4,1977,2,5,2.0,2455489.0,18,9402
382,1090.0,1370,1370,479.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3,4,3,1976,2,6,2.0,1493300.0,21,9590
670,1248.0,1338,2634,968.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1969,2,12,4.0,3287232.0,15,13170
2760,1570.0,1590,1590,754.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,5,5,2005,2,6,3.0,2496300.0,32,12720
543,1450.0,1450,1450,788.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,4,4,4,2008,2,6,3.0,2102500.0,28,10150
2835,832.0,846,1338,528.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,3,1915,2,7,2.0,1113216.0,18,8028
1735,728.0,728,1456,400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2007,2,8,2.0,1059968.0,28,10192
448,2392.0,2392,2392,968.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,5,5,5,2003,2,8,3.0,5721664.0,50,23920
2287,530.0,530,992,297.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,1970,1,4,1.0,525760.0,12,3968
524,1017.0,1026,2007,812.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,5,5,5,2008,2,10,3.0,2041119.0,50,20070
1767,1066.0,1108,2385,600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,4,4,4,1998,2,8,3.0,2542410.0,28,16695
2206,918.0,918,1646,240.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,3,1941,2,7,1.0,1511028.0,21,11522
1740,728.0,728,1456,400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2007,2,7,2.0,1059968.0,28,10192
199,528.0,548,1040,624.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1936,1,5,2.0,549120.0,15,5200
2214,1370.0,1370,2624,864.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,1918,2,10,3.0,3594880.0,18,15744
323,1068.0,1264,1264,528.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1965,1,7,2.0,1349952.0,15,6320
2421,1374.0,1557,1557,420.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2003,2,7,2.0,2139318.0,28,10899
952,957.0,1287,1287,541.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,1977,1,5,2.0,1231659.0,18,7722
24,1004.0,1004,1004,480.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1970,1,5,2.0,1008016.0,18,6024
1139,1162.0,1162,1162,483.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,4,4,4,2007,2,6,2.0,1350244.0,28,8134
518,1436.0,1436,1436,529.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,5,4,2008,2,6,2.0,2062096.0,28,10052
1390,960.0,960,960,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,3,4,1963,1,6,1.0,921600.0,15,4800
277,1196.0,1196,1196,336.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,1968,1,6,1.0,1430416.0,15,5980
54,1256.0,1269,1269,430.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,4,2004,2,6,2.0,1593864.0,32,10152
649,1031.0,1031,1031,230.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,4,1952,1,5,1.0,1062961.0,20,5155
2600,448.0,448,720,280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,2,2,1900,1,5,1.0,322560.0,12,2880
617,1505.0,1505,1505,505.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1953,1,6,2.0,2265025.0,18,9030
2209,920.0,954,954,240.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,2,1938,1,5,1.0,877680.0,15,4770
2814,750.0,750,1500,564.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,4,2005,2,6,2.0,1125000.0,18,9000
2542,1050.0,1050,1050,368.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1961,1,6,1.0,1102500.0,15,5250
2323,2062.0,2079,2687,618.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,4,4,4,1994,2,9,2.0,5540594.0,32,21496
1393,1602.0,1252,1252,564.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,1960,1,4,2.0,2005704.0,18,7512
490,384.0,774,1430,400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,3,1999,2,7,2.0,549120.0,21,10010
542,1114.0,1114,1114,576.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,4,4,2003,2,6,2.0,1240996.0,15,5570
973,1224.0,1224,1224,402.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,3,1999,2,5,2.0,1498176.0,18,7344
1012,1122.0,1134,2504,656.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,4,4,5,2005,2,11,3.0,2809488.0,36,22536
2218,728.0,760,1355,528.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1941,2,5,2.0,986440.0,15,6775
2033,741.0,1497,2294,658.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1963,3,9,2.0,1699854.0,18,13764
1071,1702.0,1702,1702,1052.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,5,5,5,2008,1,7,3.0,2896804.0,45,15318
1583,1461.0,1509,1509,600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4,4,4,1988,2,5,2.0,2204649.0,24,9054
2858,756.0,961,1717,642.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,4,1915,1,7,3.0,1298052.0,21,12019
2265,1265.0,1240,1240,528.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,3,4,4,1985,2,6,2.0,1568600.0,21,8680
1088,856.0,1166,1166,400.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2005,2,5,2.0,998096.0,28,8162
698,504.0,764,1464,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,3,3,1910,2,7,0.0,737856.0,20,7320
1896,1592.0,1652,1652,510.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,4,1959,1,6,2.0,2629984.0,18,9912
628,896.0,1182,2142,509.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,4,1968,2,8,1.0,1919232.0,18,12852
1212,1092.0,1092,1092,504.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,1964,1,6,2.0,1192464.0,18,6552
2864,1022.0,1122,1671,451.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,3,1929,2,7,2.0,1707762.0,28,11697
2740,0.0,1488,1488,569.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,1952,1,7,2.0,0.0,15,7440
2560,1444.0,1624,1624,240.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1952,1,6,1.0,2345056.0,15,8120
1716,1362.0,1362,1362,460.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,4,4,4,2005,2,6,2.0,1855044.0,24,8172
1130,1218.0,1218,1218,462.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,4,4,2007,2,6,2.0,1483524.0,28,8526
201,1124.0,1068,1068,288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3,2,3,1923,1,5,1.0,1200432.0,18,6408
2886,1625.0,1625,1625,576.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,2,1979,2,6,2.0,2640625.0,18,9750
2328,1064.0,1064,1767,504.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,4,4,4,1987,2,5,2.0,1880088.0,28,12369
2583,1050.0,1050,1050,286.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,4,1954,1,6,1.0,1102500.0,18,6300
1206,907.0,907,907,352.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,1957,1,5,1.0,822649.0,12,3628
2242,0.0,640,845,256.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,1939,1,4,1.0,0.0,6,1690
1105,1242.0,1251,2501,751.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,4,4,4,1995,2,9,3.0,3106242.0,32,20008
121,1209.0,1209,1209,504.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,1966,1,6,2.0,1461681.0,15,6045
1223,348.0,453,906,231.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,1937,1,5,1.0,315288.0,12,3624
265,1581.0,1601,1601,670.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,4,2001,2,6,2.0,2531181.0,32,12808
2813,1336.0,1336,1336,502.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,2005,2,6,2.0,1784896.0,28,9352
1294,801.0,1095,1656,440.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,3,1940,2,8,2.0,1326456.0,12,6624
2745,0.0,1124,1124,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,1954,1,5,0.0,0.0,15,5620
1094,982.0,1008,1892,431.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,3,2000,2,8,2.0,1857944.0,28,13244
651,978.0,1014,1699,420.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,2,3,1900,2,7,2.0,1661622.0,9,5097
198,780.0,780,1416,312.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1948,1,6,1.0,1104480.0,18,8496
131,728.0,1306,1306,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,1940,1,6,0.0,950768.0,9,3918
1258,672.0,672,672,308.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,3,3,1940,1,4,1.0,451584.0,16,2688
1599,1113.0,1160,1160,257.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,4,1968,1,6,1.0,1291080.0,15,5800
1508,911.0,930,930,286.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,1953,1,5,1.0,847230.0,12,3720
615,420.0,708,708,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,2,1940,1,5,0.0,297360.0,8,2832
1815,1575.0,1575,1575,529.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,4,4,4,1992,2,5,2.0,2480625.0,24,9450
2712,1059.0,1059,1059,286.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,3,3,1966,1,6,1.0,1121481.0,15,5295
2051,1005.0,1005,1005,440.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,3,3,1964,1,5,2.0,1010025.0,12,4020
1863,1057.0,1057,1929,650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,4,4,2001,2,7,2.0,2038953.0,28,13503
2510,600.0,520,1200,480.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,4,4,2005,2,4,2.0,720000.0,28,8400
1069,1765.0,1804,2690,795.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,4,5,4,2003,2,9,3.0,4747850.0,32,21520
336,833.0,833,833,495.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,4,1984,1,5,2.0,693889.0,15,4165
2417,728.0,728,1456,429.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,3,2006,2,8,2.0,1059968.0,24,8736
1962,864.0,864,864,720.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,4,1950,1,5,2.0,746496.0,15,4320
372,1362.0,1586,1586,435.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,4,3,1979,2,7,2.0,2160132.0,18,9516
2578,1058.0,1370,1370,300.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,1956,1,6,1.0,1449460.0,15,6850
